資産コード,枝番,異動区分,異動区分名,資産ステータス,資産ステータス名,資産名,資産カナ名,取得日,事業供用開始日,移行日,取得価額,税区分ID,税区分名,税額,税額（手入力）,取得価額（税込額）,取得方法区分,取得方法区分名,資産科目コード,資産科目名,部門コード,部門名,設置場所コード,設置場所,申告先コード,申告先名,数量,単位,購入先名,事前申請リンク,償却方法_1,償却方法名_1,耐用年数_1,償却率_1,保証率_1,保証額_1,改定償却率_1,備忘価額_1,改定取得価額_1,期首簿価_1,移行時の帳簿価額_1,償却済月数_1,総償却月数_1,残存価額_1,当月償却費_1,当月末簿価_1,減価償却累計額_1,減損損失額_1,減損累計額_1,償却方法_2,償却方法名_2,耐用年数_2,償却率_2,保証率_2,保証額_2,改定償却率_2,備忘価額_2,改定取得価額_2,期首簿価_2,移行時の帳簿価額_2,償却済月数_2,総償却月数_2,残存価額_2,当月償却費_2,当月末簿価_2,減価償却累計額_2,減損損失額_2,減損累計額_2,償却方法_3,償却方法名_3,耐用年数_3,償却率_3,保証率_3,保証額_3,改定償却率_3,備忘価額_3,改定取得価額_3,期首簿価_3,移行時の帳簿価額_3,償却済月数_3,総償却月数_3,残存価額_3,当月償却費_3,当月末簿価_3,減価償却累計額_3,減損損失額_3,減損累計額_3,資産種類（償却資産税）,資産種類名（償却資産税）,特例対象フラグ,特例（分子）,特例（分母）,摘要（償却資産税）,資産種類（法人税）,資産種類名（法人税）,構造,細目,タグ,メモ,事由コード,事由名,除却日,処分費用,処分費用税区分ID,処分費用税区分名,処分費用（税額）,処分費用（税額手入力）,処分費用（税込額）,処分費用支払先,売却日,売却額,売却額税区分ID,売却額税区分名,売却額（税額）,売却額（税額手入力）,売却額（税込額）,売却先,リンク（異動時）,有効期間（From）,有効期間（To）,登録日,登録ユーザー名
117,1,20,事業供用開始,20,事業供用中（償却中）,retire27,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,22,定率法（200%）,5,0.4,0.108,,0.5,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,6,工具、器具及び備品,false,0,0,,17,器具及び備品,,,,2018年度新入社員用です,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:19:08,Lily test14
118,1,20,事業供用開始,20,事業供用中（償却中）,retire28,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,22,定率法（200%）,5,0.4,0.108,,0.5,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,6,工具、器具及び備品,false,0,0,,17,器具及び備品,,,,2018年度新入社員用です,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:19:06,Lily test14
119,1,20,事業供用開始,20,事業供用中（償却中）,retire29,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,22,定率法（200%）,5,0.4,0.108,,0.5,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,6,工具、器具及び備品,false,0,0,,17,器具及び備品,,,,2018年度新入社員用です,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:19:04,Lily test14
120,1,20,事業供用開始,20,事業供用中（償却中）,retire30,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,22,定率法（200%）,5,0.4,0.108,,0.5,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,6,工具、器具及び備品,false,0,0,,17,器具及び備品,,,,2018年度新入社員用です,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:19:02,Lily test14
121,1,20,事業供用開始,20,事業供用中（償却中）,retire31,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:42,Lily test14
122,1,20,事業供用開始,20,事業供用中（償却中）,retire32,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:41,Lily test14
123,1,20,事業供用開始,20,事業供用中（償却中）,retire33,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:39,Lily test14
124,1,20,事業供用開始,20,事業供用中（償却中）,retire34,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:37,Lily test14
125,1,20,事業供用開始,20,事業供用中（償却中）,retire35,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:35,Lily test14
126,1,20,事業供用開始,20,事業供用中（償却中）,retire36,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:34,Lily test14
127,1,20,事業供用開始,20,事業供用中（償却中）,retire37,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:32,Lily test14
128,1,20,事業供用開始,20,事業供用中（償却中）,retire38,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:31,Lily test14
129,1,20,事業供用開始,20,事業供用中（償却中）,retire39,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:29,Lily test14
130,1,20,事業供用開始,20,事業供用中（償却中）,retire40,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:27,Lily test14
131,1,20,事業供用開始,20,事業供用中（償却中）,retire41,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:26,Lily test14
132,1,20,事業供用開始,20,事業供用中（償却中）,retire42,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:24,Lily test14
133,1,20,事業供用開始,20,事業供用中（償却中）,retire43,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:22,Lily test14
134,1,20,事業供用開始,20,事業供用中（償却中）,retire44,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:21,Lily test14
135,1,20,事業供用開始,20,事業供用中（償却中）,retire45,パソコン,2018/01/01,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,1,,0,0,0,0,1,499999,0,0,11,定額法,5,0.2,,,,1,0,1,,0,0,0,0,1,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2018/01/01,,2023/02/15 22:22:19,Lily test14
136,1,20,事業供用開始,20,事業供用中（償却中）,movement31,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:59,Lily test14
137,1,20,事業供用開始,20,事業供用中（償却中）,movement32,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:56,Lily test14
138,1,20,事業供用開始,20,事業供用中（償却中）,movement33,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:53,Lily test14
139,1,20,事業供用開始,20,事業供用中（償却中）,movement34,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:50,Lily test14
140,1,20,事業供用開始,20,事業供用中（償却中）,movement35,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:47,Lily test14
141,1,20,事業供用開始,20,事業供用中（償却中）,movement36,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:45,Lily test14
142,1,20,事業供用開始,20,事業供用中（償却中）,movement37,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:42,Lily test14
143,1,20,事業供用開始,20,事業供用中（償却中）,movement38,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:40,Lily test14
144,1,20,事業供用開始,20,事業供用中（償却中）,movement39,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:37,Lily test14
145,1,20,事業供用開始,20,事業供用中（償却中）,movement40,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:34,Lily test14
146,1,20,事業供用開始,20,事業供用中（償却中）,movement41,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:32,Lily test14
147,1,20,事業供用開始,20,事業供用中（償却中）,movement42,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:29,Lily test14
148,1,20,事業供用開始,20,事業供用中（償却中）,movement43,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:26,Lily test14
149,1,20,事業供用開始,20,事業供用中（償却中）,movement44,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:24,Lily test14
150,1,20,事業供用開始,20,事業供用中（償却中）,movement45,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:21,Lily test14
151,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type31,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:19,Lily test14
152,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type32,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:16,Lily test14
153,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type33,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:14,Lily test14
154,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type34,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:12,Lily test14
155,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type35,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:09,Lily test14
156,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type36,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:07,Lily test14
157,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type37,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:04,Lily test14
158,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type38,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:21:02,Lily test14
159,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type39,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:20:59,Lily test14
160,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type40,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:20:57,Lily test14
161,1,20,事業供用開始,20,事業供用中（償却中）,change_asset_type41,パソコン,2022/06/16,,,500000,99,対象外,0,,500000,1,新品,SSKM0001,科目0001,,,STBS0001,設置場所0001,SKS0001,申告先0001,1,台,,,11,定額法,2,0.5,,,,1,0,104167,,0,0,0,20833,41668,458332,0,0,11,定額法,5,0.2,,,,1,0,341667,,0,0,0,8333,316668,0,0,0,0,,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,false,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/16,,2023/02/15 22:20:54,Lily test14
